,condition_1,condition_2,score,statistic,p_value,p_value_adj
20,Psoriasis,Eczema,egophily_5,3852912546.0,2.0452166132349807e-100,6.135649839704942e-100
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,5326207173.0,4.353386789161813e-126,1.306016036748544e-125
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,5509874251.0,0.0,0.0
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,5637972171.5,0.0,0.0
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,5721529658.5,0.0,0.0
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,5779100512.5,0.0,0.0
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,4696364185.0,9.287044676878706e-133,2.7861134030636116e-132
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,4544353523.0,3.5063503667978367e-286,1.051905110039351e-285
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,4494776173.5,0.0,0.0
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,4476082655.0,0.0,0.0
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,4487215062.0,0.0,0.0
31,Psoriasis,T-Cell Lymphoma,egophily_1,5206553446.5,6.635273371009676e-49,1.9905820113029028e-48
32,Psoriasis,T-Cell Lymphoma,egophily_2,5220993765.0,7.439692933627241e-56,2.2319078800881723e-55
33,Psoriasis,T-Cell Lymphoma,egophily_3,5221371093.0,4.840615609121297e-56,1.4521846827363891e-55
34,Psoriasis,T-Cell Lymphoma,egophily_4,5207157113.5,8.431251491295925e-49,2.5293754473887776e-48
35,Psoriasis,T-Cell Lymphoma,egophily_5,5187778037.0,9.312115000304261e-40,2.7936345000912783e-39
36,Eczema,T-Cell Lymphoma,local_homophily_1,3632905840.5,0.0,0.0
37,Eczema,T-Cell Lymphoma,local_homophily_2,3886737981.0,0.0,0.0
38,Eczema,T-Cell Lymphoma,local_homophily_3,4050391442.5,0.0,0.0
39,Eczema,T-Cell Lymphoma,local_homophily_4,4166100819.5,0.0,0.0
40,Eczema,T-Cell Lymphoma,local_homophily_5,4254196749.5,0.0,0.0
41,Eczema,T-Cell Lymphoma,local_entropy_1,2419904436.0,0.0,0.0
42,Eczema,T-Cell Lymphoma,local_entropy_2,2236736071.5,0.0,0.0
43,Eczema,T-Cell Lymphoma,local_entropy_3,2134061086.5,0.0,0.0
44,Eczema,T-Cell Lymphoma,local_entropy_4,2062082024.0,0.0,0.0
45,Eczema,T-Cell Lymphoma,local_entropy_5,2007362448.5,0.0,0.0
46,Eczema,T-Cell Lymphoma,egophily_1,3443807719.5,0.0,0.0
47,Eczema,T-Cell Lymphoma,egophily_2,3437499994.5,0.0,0.0
48,Eczema,T-Cell Lymphoma,egophily_3,3419195335.0,0.0,0.0
49,Eczema,T-Cell Lymphoma,egophily_4,3419010653.5,0.0,0.0
50,Eczema,T-Cell Lymphoma,egophily_5,3414363516.0,0.0,0.0
0,Psoriasis,Eczema,global_homophily,66.0,0.05639236422683157,0.1691770926804947
1,Psoriasis,Eczema,global_entropy,146.0,0.17106923105635186,0.5132076931690556
2,Psoriasis,T-Cell Lymphoma,global_homophily,135.0,0.3614963660708982,1.0844890982126945
3,Psoriasis,T-Cell Lymphoma,global_entropy,115.0,0.9338864180775845,2.801659254232754
4,Eczema,T-Cell Lymphoma,global_homophily,196.0,0.0005759812107616887,0.0017279436322850663
5,Eczema,T-Cell Lymphoma,global_entropy,56.0,0.020191414969204246,0.060574244907612734
6,Psoriasis,Eczema,local_homophily_1,3731704659.0,0.0,0.0
7,Psoriasis,Eczema,local_homophily_2,3567512748.5,0.0,0.0
8,Psoriasis,Eczema,local_homophily_3,3467071746.0,0.0,0.0
9,Psoriasis,Eczema,local_homophily_4,3388437412.5,0.0,0.0
10,Psoriasis,Eczema,local_homophily_5,3327042675.5,0.0,0.0
11,Psoriasis,Eczema,local_entropy_1,4611874590.0,1.8921223279820016e-306,5.676366983946005e-306
12,Psoriasis,Eczema,local_entropy_2,4648118185.0,0.0,0.0
13,Psoriasis,Eczema,local_entropy_3,4672789841.0,0.0,0.0
14,Psoriasis,Eczema,local_entropy_4,4708710104.5,0.0,0.0
15,Psoriasis,Eczema,local_entropy_5,4760722372.0,0.0,0.0
16,Psoriasis,Eczema,egophily_1,3854059004.5,4.0345680275790834e-175,1.210370408273725e-174
17,Psoriasis,Eczema,egophily_2,3877248591.5,2.5770233995182797e-150,7.73107019855484e-150
18,Psoriasis,Eczema,egophily_3,3907438055.0,3.947042257826161e-122,1.1841126773478483e-121
19,Psoriasis,Eczema,egophily_4,3906283961.5,3.767053102434099e-123,1.1301159307302298e-122
20,Psoriasis,Eczema,egophily_5,3907137390.5,2.150902824409844e-122,6.452708473229532e-122
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,5572639026.5,1.399480851233672e-162,4.1984425537010166e-162
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,5784205584.5,0.0,0.0
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,5929402097.0,0.0,0.0
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,6024200772.0,0.0,0.0
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,6090836008.5,0.0,0.0
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,4829401915.0,7.644908354412112e-178,2.2934725063236334e-177
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,4639855237.5,0.0,0.0
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,4582203110.5,0.0,0.0
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,4563551742.5,0.0,0.0
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,4574034540.0,0.0,0.0
31,Psoriasis,T-Cell Lymphoma,egophily_1,5436785529.0,6.089632973197742e-65,1.8268898919593228e-64
32,Psoriasis,T-Cell Lymphoma,egophily_2,5457160050.0,3.744038510576318e-76,1.1232115531728954e-75
33,Psoriasis,T-Cell Lymphoma,egophily_3,5460359404.0,4.536733769492083e-78,1.3610201308476251e-77
34,Psoriasis,T-Cell Lymphoma,egophily_4,5447523930.0,1.8464168009549682e-70,5.5392504028649045e-70
35,Psoriasis,T-Cell Lymphoma,egophily_5,5426461653.0,7.749954291640652e-59,2.3249862874921957e-58
36,Eczema,T-Cell Lymphoma,local_homophily_1,3525717647.5,0.0,0.0
37,Eczema,T-Cell Lymphoma,local_homophily_2,3744897854.5,0.0,0.0
38,Eczema,T-Cell Lymphoma,local_homophily_3,3882829026.5,0.0,0.0
39,Eczema,T-Cell Lymphoma,local_homophily_4,3981827593.0,0.0,0.0
40,Eczema,T-Cell Lymphoma,local_homophily_5,4057899412.5,0.0,0.0
41,Eczema,T-Cell Lymphoma,local_entropy_1,2442915362.0,0.0,0.0
42,Eczema,T-Cell Lymphoma,local_entropy_2,2301990669.0,0.0,0.0
43,Eczema,T-Cell Lymphoma,local_entropy_3,2224075900.5,0.0,0.0
44,Eczema,T-Cell Lymphoma,local_entropy_4,2166797513.5,0.0,0.0
45,Eczema,T-Cell Lymphoma,local_entropy_5,2120659238.5,0.0,0.0
46,Eczema,T-Cell Lymphoma,egophily_1,3360255359.0,0.0,0.0
47,Eczema,T-Cell Lymphoma,egophily_2,3347475251.0,0.0,0.0
48,Eczema,T-Cell Lymphoma,egophily_3,3326268279.0,0.0,0.0
49,Eczema,T-Cell Lymphoma,egophily_4,3323582758.0,0.0,0.0
50,Eczema,T-Cell Lymphoma,egophily_5,3316350075.5,3.040499463726796e-303,9.121498391180387e-303
0,Psoriasis,Eczema,global_homophily,40.0,0.0028226386759533724,0.008467916027860118
1,Psoriasis,Eczema,global_entropy,180.0,0.005452139856940547,0.01635641957082164
2,Psoriasis,T-Cell Lymphoma,global_homophily,138.0,0.2997583700887151,0.8992751102661453
3,Psoriasis,T-Cell Lymphoma,global_entropy,102.0,0.6783024655972324,2.0349073967916973
4,Eczema,T-Cell Lymphoma,global_homophily,197.0,0.0004936885181146133,0.00148106555434384
5,Eczema,T-Cell Lymphoma,global_entropy,52.0,0.012821684691391543,0.03846505407417463
6,Psoriasis,Eczema,local_homophily_1,3927311524.5,0.0,0.0
7,Psoriasis,Eczema,local_homophily_2,3717352512.5,0.0,0.0
8,Psoriasis,Eczema,local_homophily_3,3583470631.0,0.0,0.0
9,Psoriasis,Eczema,local_homophily_4,3478562478.0,0.0,0.0
10,Psoriasis,Eczema,local_homophily_5,3396221341.5,0.0,0.0
11,Psoriasis,Eczema,local_entropy_1,5033999559.5,0.0,0.0
12,Psoriasis,Eczema,local_entropy_2,5137460767.5,0.0,0.0
13,Psoriasis,Eczema,local_entropy_3,5226981496.5,0.0,0.0
14,Psoriasis,Eczema,local_entropy_4,5315268584.0,0.0,0.0
15,Psoriasis,Eczema,local_entropy_5,5405821804.5,0.0,0.0
16,Psoriasis,Eczema,egophily_1,4091984613.5,1.4941274525727037e-225,4.4823823577181107e-225
17,Psoriasis,Eczema,egophily_2,4105113597.0,2.525272762733265e-209,7.575818288199795e-209
18,Psoriasis,Eczema,egophily_3,4132240677.5,1.4579243215101283e-180,4.373772964530385e-180
19,Psoriasis,Eczema,egophily_4,4126737520.5,3.2555616763463364e-186,9.76668502903901e-186
20,Psoriasis,Eczema,egophily_5,4121263403.0,6.333380301525718e-192,1.9000140904577154e-191
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,5643383106.5,5.507948574592148e-114,1.6523845723776444e-113
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,5811371013.5,2.04412283129354e-267,6.1323684938806205e-267
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,5921029010.5,0.0,0.0
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,5994523239.0,0.0,0.0
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,6044754498.0,0.0,0.0
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,5008089049.0,6.544247929892605e-127,1.9632743789677816e-126
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,4820059311.5,0.0,0.0
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,4741799370.5,0.0,0.0
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,4708321484.5,0.0,0.0
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,4706650599.5,0.0,0.0
31,Psoriasis,T-Cell Lymphoma,egophily_1,5529444221.0,1.3647518817222433e-46,4.09425564516673e-46
32,Psoriasis,T-Cell Lymphoma,egophily_2,5551981705.5,4.160763751467727e-57,1.248229125440318e-56
33,Psoriasis,T-Cell Lymphoma,egophily_3,5555142831.5,1.0258837754231202e-58,3.0776513262693605e-58
34,Psoriasis,T-Cell Lymphoma,egophily_4,5549619917.5,6.728110498671256e-56,2.018433149601377e-55
35,Psoriasis,T-Cell Lymphoma,egophily_5,5530556307.0,1.0054034189906855e-46,3.0162102569720566e-46
36,Eczema,T-Cell Lymphoma,local_homophily_1,3802559678.5,0.0,0.0
37,Eczema,T-Cell Lymphoma,local_homophily_2,4068301898.0,0.0,0.0
38,Eczema,T-Cell Lymphoma,local_homophily_3,4231908716.5,0.0,0.0
39,Eczema,T-Cell Lymphoma,local_homophily_4,4343859542.0,0.0,0.0
40,Eczema,T-Cell Lymphoma,local_homophily_5,4427646597.0,0.0,0.0
41,Eczema,T-Cell Lymphoma,local_entropy_1,2454214140.5,0.0,0.0
42,Eczema,T-Cell Lymphoma,local_entropy_2,2243267668.0,0.0,0.0
43,Eczema,T-Cell Lymphoma,local_entropy_3,2116576810.0,0.0,0.0
44,Eczema,T-Cell Lymphoma,local_entropy_4,2022502150.5,0.0,0.0
45,Eczema,T-Cell Lymphoma,local_entropy_5,1953219294.5,0.0,0.0
46,Eczema,T-Cell Lymphoma,egophily_1,3596487576.5,0.0,0.0
47,Eczema,T-Cell Lymphoma,egophily_2,3591391281.0,0.0,0.0
48,Eczema,T-Cell Lymphoma,egophily_3,3573470861.5,0.0,0.0
49,Eczema,T-Cell Lymphoma,egophily_4,3574724120.0,0.0,0.0
50,Eczema,T-Cell Lymphoma,egophily_5,3571808767.5,0.0,0.0
0,Psoriasis,Eczema,global_homophily,61.0,0.03439744889250225,0.10319234667750675
1,Psoriasis,Eczema,global_entropy,165.0,0.03101661143801677,0.09304983431405031
2,Psoriasis,T-Cell Lymphoma,global_homophily,168.0,0.02253107159485839,0.06759321478457517
3,Psoriasis,T-Cell Lymphoma,global_entropy,76.0,0.13538211004560674,0.4061463301368202
4,Eczema,T-Cell Lymphoma,global_homophily,191.0,0.0012151954178690621,0.0036455862536071866
5,Eczema,T-Cell Lymphoma,global_entropy,62.0,0.03808828420629213,0.1142648526188764
6,Psoriasis,Eczema,local_homophily_1,4148248890.0,0.0,0.0
7,Psoriasis,Eczema,local_homophily_2,3945630336.5,0.0,0.0
8,Psoriasis,Eczema,local_homophily_3,3826560836.0,0.0,0.0
9,Psoriasis,Eczema,local_homophily_4,3737868039.0,0.0,0.0
10,Psoriasis,Eczema,local_homophily_5,3672138234.5,0.0,0.0
11,Psoriasis,Eczema,local_entropy_1,5311287795.0,0.0,0.0
12,Psoriasis,Eczema,local_entropy_2,5400915928.0,0.0,0.0
13,Psoriasis,Eczema,local_entropy_3,5488324172.5,0.0,0.0
14,Psoriasis,Eczema,local_entropy_4,5580035006.0,0.0,0.0
15,Psoriasis,Eczema,local_entropy_5,5675255620.5,0.0,0.0
16,Psoriasis,Eczema,egophily_1,4312764853.0,3.9384133159660004e-245,1.1815239947898001e-244
17,Psoriasis,Eczema,egophily_2,4330230457.0,7.588550110668294e-224,2.2765650332004882e-223
18,Psoriasis,Eczema,egophily_3,4362747197.0,1.8693438661041246e-189,5.6080315983123735e-189
19,Psoriasis,Eczema,egophily_4,4350295659.5,2.890603351022785e-202,8.671810053068356e-202
20,Psoriasis,Eczema,egophily_5,4342080426.0,5.968878172709234e-211,1.79066345181277e-210
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,7136244781.0,0.0,0.0
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,7563254247.0,0.0,0.0
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,7871352345.5,0.0,0.0
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,8080968039.0,0.0,0.0
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,8237411464.5,0.0,0.0
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,5623865144.0,0.0,0.0
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,5230808141.5,0.0,0.0
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,5072839509.5,0.0,0.0
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,4984032981.0,0.0,0.0
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,4943524282.0,0.0,0.0
31,Psoriasis,T-Cell Lymphoma,egophily_1,6871913167.5,6.0289043336127324e-198,1.8086713000838197e-197
32,Psoriasis,T-Cell Lymphoma,egophily_2,6926116739.5,3.261759912427501e-244,9.785279737282503e-244
33,Psoriasis,T-Cell Lymphoma,egophily_3,6927808401.0,9.7472934778972e-246,2.9241880433691603e-245
34,Psoriasis,T-Cell Lymphoma,egophily_4,6914284949.5,2.940477807202364e-233,8.821433421607093e-233
35,Psoriasis,T-Cell Lymphoma,egophily_5,6893232475.0,1.727900153774982e-214,5.183700461324946e-214
36,Eczema,T-Cell Lymphoma,local_homophily_1,3680730859.0,0.0,0.0
37,Eczema,T-Cell Lymphoma,local_homophily_2,3940758068.5,0.0,0.0
38,Eczema,T-Cell Lymphoma,local_homophily_3,4113399158.0,0.0,0.0
39,Eczema,T-Cell Lymphoma,local_homophily_4,4231641924.5,0.0,0.0
40,Eczema,T-Cell Lymphoma,local_homophily_5,4317588052.5,0.0,0.0
41,Eczema,T-Cell Lymphoma,local_entropy_1,2581114777.0,0.0,0.0
42,Eczema,T-Cell Lymphoma,local_entropy_2,2424957064.5,0.0,0.0
43,Eczema,T-Cell Lymphoma,local_entropy_3,2341985661.0,0.0,0.0
44,Eczema,T-Cell Lymphoma,local_entropy_4,2282297607.0,0.0,0.0
45,Eczema,T-Cell Lymphoma,local_entropy_5,2233732426.0,0.0,0.0
46,Eczema,T-Cell Lymphoma,egophily_1,3493747478.5,0.0,0.0
47,Eczema,T-Cell Lymphoma,egophily_2,3480698308.5,0.0,0.0
48,Eczema,T-Cell Lymphoma,egophily_3,3453542737.0,8.387933623457999e-275,2.5163800870373996e-274
49,Eczema,T-Cell Lymphoma,egophily_4,3444442337.0,1.2316487515434945e-259,3.694946254630483e-259
50,Eczema,T-Cell Lymphoma,egophily_5,3434485219.5,1.5284853346086992e-243,4.5854560038260975e-243
0,Psoriasis,Eczema,global_homophily,86.0,0.28084201086629845,0.8425260325988954
1,Psoriasis,Eczema,global_entropy,137.0,0.3195059648919748,0.9585178946759244
2,Psoriasis,T-Cell Lymphoma,global_homophily,172.0,0.014396852751179462,0.04319055825353839
3,Psoriasis,T-Cell Lymphoma,global_entropy,82.0,0.21337370709311831,0.6401211212793549
4,Eczema,T-Cell Lymphoma,global_homophily,207.0,9.661535870152319e-05,0.00028984607610456955
5,Eczema,T-Cell Lymphoma,global_entropy,22.0,0.00018919298065443355,0.0005675789419633007
6,Psoriasis,Eczema,local_homophily_1,3904603046.5,3.788159921483897e-226,1.136447976445169e-225
7,Psoriasis,Eczema,local_homophily_2,3774703111.0,0.0,0.0
8,Psoriasis,Eczema,local_homophily_3,3687977616.0,0.0,0.0
9,Psoriasis,Eczema,local_homophily_4,3608365213.0,0.0,0.0
10,Psoriasis,Eczema,local_homophily_5,3544572730.0,0.0,0.0
11,Psoriasis,Eczema,local_entropy_1,4634493905.5,8.754126498643383e-204,2.626237949593015e-203
12,Psoriasis,Eczema,local_entropy_2,4643241399.0,1.767417262520996e-213,5.302251787562988e-213
13,Psoriasis,Eczema,local_entropy_3,4665966740.0,1.1515017376995582e-240,3.454505213098675e-240
14,Psoriasis,Eczema,local_entropy_4,4699707882.5,4.6727414988380234e-284,1.4018224496514071e-283
15,Psoriasis,Eczema,local_entropy_5,4750751517.0,0.0,0.0
16,Psoriasis,Eczema,egophily_1,4009912665.5,4.795162089613125e-118,1.4385486268839375e-117
17,Psoriasis,Eczema,egophily_2,4029944906.5,1.0403506060335814e-100,3.121051818100744e-100
18,Psoriasis,Eczema,egophily_3,4062253265.5,1.0355281452329213e-76,3.106584435698764e-76
19,Psoriasis,Eczema,egophily_4,4059831976.0,2.1582786396247076e-78,6.474835918874123e-78
20,Psoriasis,Eczema,egophily_5,4059860123.0,2.2593754856815383e-78,6.778126457044615e-78
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,5988913297.5,1.3023456936948143e-272,3.907037081084443e-272
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,6281223413.0,0.0,0.0
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,6495907046.5,0.0,0.0
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,6643284110.0,0.0,0.0
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,6750516464.5,0.0,0.0
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,4993142389.0,6.533681508360427e-291,1.960104452508128e-290
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,4748110883.0,0.0,0.0
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,4651001197.5,0.0,0.0
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,4597054860.5,0.0,0.0
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,4584856568.5,0.0,0.0
31,Psoriasis,T-Cell Lymphoma,egophily_1,5805352381.0,6.535946795460791e-108,1.9607840386382373e-107
32,Psoriasis,T-Cell Lymphoma,egophily_2,5824777019.0,8.39488864116174e-121,2.518466592348522e-120
33,Psoriasis,T-Cell Lymphoma,egophily_3,5832203893.5,2.8944316732239578e-126,8.683295019671873e-126
34,Psoriasis,T-Cell Lymphoma,egophily_4,5819617896.0,4.951105215504131e-117,1.4853315646512393e-116
35,Psoriasis,T-Cell Lymphoma,egophily_5,5799436483.5,5.693529958387182e-103,1.7080589875161544e-102
36,Eczema,T-Cell Lymphoma,local_homophily_1,4012052028.5,0.0,0.0
37,Eczema,T-Cell Lymphoma,local_homophily_2,4327742153.5,0.0,0.0
38,Eczema,T-Cell Lymphoma,local_homophily_3,4533528030.5,0.0,0.0
39,Eczema,T-Cell Lymphoma,local_homophily_4,4678094017.0,0.0,0.0
40,Eczema,T-Cell Lymphoma,local_homophily_5,4786701589.0,0.0,0.0
41,Eczema,T-Cell Lymphoma,local_entropy_1,2533329600.5,0.0,0.0
42,Eczema,T-Cell Lymphoma,local_entropy_2,2288558449.0,0.0,0.0
43,Eczema,T-Cell Lymphoma,local_entropy_3,2149200675.5,0.0,0.0
44,Eczema,T-Cell Lymphoma,local_entropy_4,2048942842.0,0.0,0.0
45,Eczema,T-Cell Lymphoma,local_entropy_5,1973513204.5,0.0,0.0
46,Eczema,T-Cell Lymphoma,egophily_1,3776274807.5,0.0,0.0
47,Eczema,T-Cell Lymphoma,egophily_2,3770150452.0,0.0,0.0
48,Eczema,T-Cell Lymphoma,egophily_3,3751008926.5,0.0,0.0
49,Eczema,T-Cell Lymphoma,egophily_4,3749332630.0,0.0,0.0
50,Eczema,T-Cell Lymphoma,egophily_5,3742997037.0,0.0,0.0
0,Psoriasis,Eczema,global_homophily,59.0,0.02792505735330741,0.08377517205992223
1,Psoriasis,Eczema,global_entropy,161.0,0.04648668639528603,0.1394600591858581
2,Psoriasis,T-Cell Lymphoma,global_homophily,189.0,0.001619713575230349,0.004859140725691047
3,Psoriasis,T-Cell Lymphoma,global_entropy,48.0,0.00794033626424658,0.02382100879273974
4,Eczema,T-Cell Lymphoma,global_homophily,198.0,0.00042246757669391977,0.0012674027300817593
5,Eczema,T-Cell Lymphoma,global_entropy,41.0,0.0032301435955866646,0.009690430786759994
6,Psoriasis,Eczema,local_homophily_1,3549188700.5,0.0,0.0
7,Psoriasis,Eczema,local_homophily_2,3373200647.5,0.0,0.0
8,Psoriasis,Eczema,local_homophily_3,3262431866.0,0.0,0.0
9,Psoriasis,Eczema,local_homophily_4,3179280200.5,0.0,0.0
10,Psoriasis,Eczema,local_homophily_5,3114773450.0,0.0,0.0
11,Psoriasis,Eczema,local_entropy_1,4447896688.5,0.0,0.0
12,Psoriasis,Eczema,local_entropy_2,4497063378.5,0.0,0.0
13,Psoriasis,Eczema,local_entropy_3,4540582049.0,0.0,0.0
14,Psoriasis,Eczema,local_entropy_4,4589334561.0,0.0,0.0
15,Psoriasis,Eczema,local_entropy_5,4647251616.0,0.0,0.0
16,Psoriasis,Eczema,egophily_1,3682319565.0,1.6725180590437682e-180,5.017554177131304e-180
17,Psoriasis,Eczema,egophily_2,3700455088.5,1.0003322516084337e-159,3.0009967548253013e-159
18,Psoriasis,Eczema,egophily_3,3733509155.0,4.772381075691186e-127,1.4317143227073558e-126
19,Psoriasis,Eczema,egophily_4,3730881459.5,1.672627462287216e-129,5.0178823868616485e-129
20,Psoriasis,Eczema,egophily_5,3726538449.0,1.2879062413722417e-133,3.863718724116725e-133
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,6869828497.5,0.0,0.0
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,7280840023.0,0.0,0.0
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,7578886113.0,0.0,0.0
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,7791075441.5,0.0,0.0
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,7957082394.0,0.0,0.0
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,5436875742.0,0.0,0.0
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,5020852128.0,0.0,0.0
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,4832552142.0,0.0,0.0
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,4705360095.0,0.0,0.0
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,4625504196.0,0.0,0.0
31,Psoriasis,T-Cell Lymphoma,egophily_1,6625319255.0,1.9079269097657617e-189,5.723780729297285e-189
32,Psoriasis,T-Cell Lymphoma,egophily_2,6680617815.0,5.069528361211452e-237,1.5208585083634354e-236
33,Psoriasis,T-Cell Lymphoma,egophily_3,6700590747.0,4.0047912490997173e-256,1.2014373747299152e-255
34,Psoriasis,T-Cell Lymphoma,egophily_4,6704314836.0,8.983907548309e-260,2.6951722644927e-259
35,Psoriasis,T-Cell Lymphoma,egophily_5,6692670010.5,1.973457023710895e-248,5.920371071132685e-248
36,Eczema,T-Cell Lymphoma,local_homophily_1,3697194722.5,0.0,0.0
37,Eczema,T-Cell Lymphoma,local_homophily_2,3976592925.0,0.0,0.0
38,Eczema,T-Cell Lymphoma,local_homophily_3,4163186684.0,0.0,0.0
39,Eczema,T-Cell Lymphoma,local_homophily_4,4296595799.0,0.0,0.0
40,Eczema,T-Cell Lymphoma,local_homophily_5,4395118077.0,0.0,0.0
41,Eczema,T-Cell Lymphoma,local_entropy_1,2443622493.5,0.0,0.0
42,Eczema,T-Cell Lymphoma,local_entropy_2,2263643806.5,0.0,0.0
43,Eczema,T-Cell Lymphoma,local_entropy_3,2174560440.5,0.0,0.0
44,Eczema,T-Cell Lymphoma,local_entropy_4,2103327811.0,0.0,0.0
45,Eczema,T-Cell Lymphoma,local_entropy_5,2041324210.5,0.0,0.0
46,Eczema,T-Cell Lymphoma,egophily_1,3489646721.5,0.0,0.0
47,Eczema,T-Cell Lymphoma,egophily_2,3484196259.5,0.0,0.0
48,Eczema,T-Cell Lymphoma,egophily_3,3457025899.0,0.0,0.0
49,Eczema,T-Cell Lymphoma,egophily_4,3448551065.0,0.0,0.0
50,Eczema,T-Cell Lymphoma,egophily_5,3439769550.0,0.0,0.0
0,Psoriasis,Eczema,global_homophily,61.0,0.03439744889250225,0.10319234667750675
1,Psoriasis,Eczema,global_entropy,155.0,0.08149464839345506,0.2444839451803652
2,Psoriasis,T-Cell Lymphoma,global_homophily,164.0,0.03439744889250225,0.10319234667750675
3,Psoriasis,T-Cell Lymphoma,global_entropy,73.0,0.10573920209087935,0.31721760627263806
4,Eczema,T-Cell Lymphoma,global_homophily,205.0,0.00013564226281566485,0.00040692678844699454
5,Eczema,T-Cell Lymphoma,global_entropy,55.0,0.01806662299891238,0.05419986899673714
6,Psoriasis,Eczema,local_homophily_1,3769798752.5,1.5750826501333444e-307,4.725247950400033e-307
7,Psoriasis,Eczema,local_homophily_2,3604747469.0,0.0,0.0
8,Psoriasis,Eczema,local_homophily_3,3495500435.5,0.0,0.0
9,Psoriasis,Eczema,local_homophily_4,3402718200.5,0.0,0.0
10,Psoriasis,Eczema,local_homophily_5,3328787574.0,0.0,0.0
11,Psoriasis,Eczema,local_entropy_1,4608238184.5,1.0316707971028045e-262,3.0950123913084136e-262
12,Psoriasis,Eczema,local_entropy_2,4621714832.5,5.5302206534041e-280,1.65906619602123e-279
