,celltype_1,celltype_2,sq_ne_zscore,sq_ne_count,patient_id,condition
51,Smooth muscle cells,Unknown,1.4924650149109697,107,TCL_07,T-Cell Lymphoma
52,Suprabasal keratinocytes,T-cells,0.0,0,TCL_07,T-Cell Lymphoma
53,Suprabasal keratinocytes,Unknown,-6.655181316104418,347,TCL_07,T-Cell Lymphoma
54,T-cells,Unknown,0.0,0,TCL_07,T-Cell Lymphoma
0,B-cells,Basal keratinocytes,0.0,0,TCL_11,T-Cell Lymphoma
1,B-cells,Endothelial cells,-1.0859848812023711,10,TCL_11,T-Cell Lymphoma
2,B-cells,Fibroblasts,-0.1702471100309761,4,TCL_11,T-Cell Lymphoma
3,B-cells,Langerhans cells,0.32615860909743816,8,TCL_11,T-Cell Lymphoma
4,B-cells,Macrophages,-0.24437309143192468,10,TCL_11,T-Cell Lymphoma
5,B-cells,Melanocytes,1.4473051999965152,26,TCL_11,T-Cell Lymphoma
6,B-cells,Smooth muscle cells,-0.7079513330317532,50,TCL_11,T-Cell Lymphoma
7,B-cells,Suprabasal keratinocytes,1.4047309612194105,15,TCL_11,T-Cell Lymphoma
8,B-cells,T-cells,-1.2212415894116355,37,TCL_11,T-Cell Lymphoma
9,B-cells,Unknown,-0.867750952817441,44,TCL_11,T-Cell Lymphoma
10,Basal keratinocytes,Endothelial cells,0.0,0,TCL_11,T-Cell Lymphoma
11,Basal keratinocytes,Fibroblasts,-1.2847433665013837,0,TCL_11,T-Cell Lymphoma
12,Basal keratinocytes,Langerhans cells,0.27768330970014693,3,TCL_11,T-Cell Lymphoma
13,Basal keratinocytes,Macrophages,0.05852306145725554,4,TCL_11,T-Cell Lymphoma
14,Basal keratinocytes,Melanocytes,1.0621823401200605,10,TCL_11,T-Cell Lymphoma
15,Basal keratinocytes,Smooth muscle cells,-1.3810491498373638,14,TCL_11,T-Cell Lymphoma
16,Basal keratinocytes,Suprabasal keratinocytes,1.1500698651956491,6,TCL_11,T-Cell Lymphoma
17,Basal keratinocytes,T-cells,1.8963626600878365,23,TCL_11,T-Cell Lymphoma
18,Basal keratinocytes,Unknown,-2.7231264446645684,7,TCL_11,T-Cell Lymphoma
19,Endothelial cells,Fibroblasts,0.0,0,TCL_11,T-Cell Lymphoma
20,Endothelial cells,Langerhans cells,-0.946529948551616,0,TCL_11,T-Cell Lymphoma
21,Endothelial cells,Macrophages,1.656510198650575,3,TCL_11,T-Cell Lymphoma
22,Endothelial cells,Melanocytes,0.43181546064097776,3,TCL_11,T-Cell Lymphoma
23,Endothelial cells,Smooth muscle cells,-0.4916081959727336,5,TCL_11,T-Cell Lymphoma
24,Endothelial cells,Suprabasal keratinocytes,-0.22559479341675936,1,TCL_11,T-Cell Lymphoma
25,Endothelial cells,T-cells,0.02225605090937683,5,TCL_11,T-Cell Lymphoma
26,Endothelial cells,Unknown,-1.1977955040002617,3,TCL_11,T-Cell Lymphoma
27,Fibroblasts,Langerhans cells,0.0,0,TCL_11,T-Cell Lymphoma
28,Fibroblasts,Macrophages,-1.4642009446566193,0,TCL_11,T-Cell Lymphoma
29,Fibroblasts,Melanocytes,-0.98982044344027,2,TCL_11,T-Cell Lymphoma
30,Fibroblasts,Smooth muscle cells,0.5216642998103953,12,TCL_11,T-Cell Lymphoma
31,Fibroblasts,Suprabasal keratinocytes,0.6172827255165082,3,TCL_11,T-Cell Lymphoma
32,Fibroblasts,T-cells,-0.8382037838031942,6,TCL_11,T-Cell Lymphoma
33,Fibroblasts,Unknown,0.18520650173082998,10,TCL_11,T-Cell Lymphoma
34,Langerhans cells,Macrophages,0.0,0,TCL_11,T-Cell Lymphoma
35,Langerhans cells,Melanocytes,0.12874068970709612,6,TCL_11,T-Cell Lymphoma
36,Langerhans cells,Smooth muscle cells,-0.43412123452109824,14,TCL_11,T-Cell Lymphoma
37,Langerhans cells,Suprabasal keratinocytes,0.5527660505426681,4,TCL_11,T-Cell Lymphoma
38,Langerhans cells,T-cells,-0.09136153716022598,12,TCL_11,T-Cell Lymphoma
39,Langerhans cells,Unknown,0.5518096882938919,16,TCL_11,T-Cell Lymphoma
40,Macrophages,Melanocytes,0.0,0,TCL_11,T-Cell Lymphoma
41,Macrophages,Smooth muscle cells,-1.4156803432464822,22,TCL_11,T-Cell Lymphoma
42,Macrophages,Suprabasal keratinocytes,-0.7803726444957227,4,TCL_11,T-Cell Lymphoma
43,Macrophages,T-cells,-1.0148615101691567,19,TCL_11,T-Cell Lymphoma
44,Macrophages,Unknown,1.21312943698537,32,TCL_11,T-Cell Lymphoma
45,Melanocytes,Smooth muscle cells,0.0,0,TCL_11,T-Cell Lymphoma
46,Melanocytes,Suprabasal keratinocytes,1.0501566354679273,19,TCL_11,T-Cell Lymphoma
47,Melanocytes,T-cells,1.5667636313875102,74,TCL_11,T-Cell Lymphoma
48,Melanocytes,Unknown,0.40791080802803403,74,TCL_11,T-Cell Lymphoma
49,Smooth muscle cells,Suprabasal keratinocytes,0.0,0,TCL_11,T-Cell Lymphoma
50,Smooth muscle cells,T-cells,-0.4413128988677463,11,TCL_11,T-Cell Lymphoma
51,Smooth muscle cells,Unknown,0.0,14,TCL_11,T-Cell Lymphoma
52,Suprabasal keratinocytes,T-cells,0.0,0,TCL_11,T-Cell Lymphoma
53,Suprabasal keratinocytes,Unknown,-0.9112793654370829,51,TCL_11,T-Cell Lymphoma
54,T-cells,Unknown,0.0,0,TCL_11,T-Cell Lymphoma
0,B-cells,Basal keratinocytes,0.0,0,Eczema_08,Eczema
1,B-cells,Endothelial cells,-3.7482452598625016,126,Eczema_08,Eczema
2,B-cells,Fibroblasts,1.7829989259296504,9,Eczema_08,Eczema
3,B-cells,Langerhans cells,2.3036628224805336,26,Eczema_08,Eczema
4,B-cells,Macrophages,-0.32670350442690255,24,Eczema_08,Eczema
5,B-cells,Melanocytes,-0.02147404534646622,9,Eczema_08,Eczema
6,B-cells,Smooth muscle cells,0.43022759389704646,32,Eczema_08,Eczema
7,B-cells,Suprabasal keratinocytes,1.1989238988517155,10,Eczema_08,Eczema
8,B-cells,T-cells,-0.829789085544037,42,Eczema_08,Eczema
9,B-cells,Unknown,2.2085698796678717,69,Eczema_08,Eczema
10,Basal keratinocytes,Endothelial cells,0.0,0,Eczema_08,Eczema
11,Basal keratinocytes,Fibroblasts,-2.2455145551413187,21,Eczema_08,Eczema
12,Basal keratinocytes,Langerhans cells,-2.8082928388967594,85,Eczema_08,Eczema
13,Basal keratinocytes,Macrophages,-1.2229544277933888,153,Eczema_08,Eczema
14,Basal keratinocytes,Melanocytes,-2.549949387758062,43,Eczema_08,Eczema
15,Basal keratinocytes,Smooth muscle cells,-3.601846048867277,151,Eczema_08,Eczema
16,Basal keratinocytes,Suprabasal keratinocytes,-0.7871992704016811,41,Eczema_08,Eczema
17,Basal keratinocytes,T-cells,2.011279221908587,342,Eczema_08,Eczema
18,Basal keratinocytes,Unknown,-4.6461047757983716,283,Eczema_08,Eczema
19,Endothelial cells,Fibroblasts,0.0,0,Eczema_08,Eczema
20,Endothelial cells,Langerhans cells,0.44274100701077806,4,Eczema_08,Eczema
21,Endothelial cells,Macrophages,0.042972191652126554,5,Eczema_08,Eczema
22,Endothelial cells,Melanocytes,0.11887718768852507,2,Eczema_08,Eczema
23,Endothelial cells,Smooth muscle cells,-0.7697461349473936,4,Eczema_08,Eczema
24,Endothelial cells,Suprabasal keratinocytes,-0.3429719631879671,1,Eczema_08,Eczema
25,Endothelial cells,T-cells,-0.42905654342067784,8,Eczema_08,Eczema
26,Endothelial cells,Unknown,1.1456766105715341,14,Eczema_08,Eczema
27,Fibroblasts,Langerhans cells,0.0,0,Eczema_08,Eczema
28,Fibroblasts,Macrophages,-1.4664567029446531,11,Eczema_08,Eczema
29,Fibroblasts,Melanocytes,1.2272585673008247,9,Eczema_08,Eczema
30,Fibroblasts,Smooth muscle cells,1.4122953766004078,26,Eczema_08,Eczema
31,Fibroblasts,Suprabasal keratinocytes,-0.26306352938461103,4,Eczema_08,Eczema
32,Fibroblasts,T-cells,0.04724679149203617,32,Eczema_08,Eczema
33,Fibroblasts,Unknown,1.7387785849439743,46,Eczema_08,Eczema
34,Langerhans cells,Macrophages,0.0,0,Eczema_08,Eczema
35,Langerhans cells,Melanocytes,0.9536130867697163,12,Eczema_08,Eczema
36,Langerhans cells,Smooth muscle cells,1.5752993149084966,38,Eczema_08,Eczema
37,Langerhans cells,Suprabasal keratinocytes,-0.4063775707201649,6,Eczema_08,Eczema
38,Langerhans cells,T-cells,0.9808063876449545,55,Eczema_08,Eczema
39,Langerhans cells,Unknown,-0.24584886635093803,53,Eczema_08,Eczema
40,Macrophages,Melanocytes,0.0,0,Eczema_08,Eczema
41,Macrophages,Smooth muscle cells,0.05777083708768809,11,Eczema_08,Eczema
42,Macrophages,Suprabasal keratinocytes,-0.40619986055228985,2,Eczema_08,Eczema
43,Macrophages,T-cells,-0.849712039951392,14,Eczema_08,Eczema
44,Macrophages,Unknown,3.1100519042776194,32,Eczema_08,Eczema
45,Melanocytes,Smooth muscle cells,0.0,0,Eczema_08,Eczema
46,Melanocytes,Suprabasal keratinocytes,1.0327621311743016,11,Eczema_08,Eczema
47,Melanocytes,T-cells,0.7553995147996055,62,Eczema_08,Eczema
48,Melanocytes,Unknown,0.727588147207168,69,Eczema_08,Eczema
49,Smooth muscle cells,Suprabasal keratinocytes,0.0,0,Eczema_08,Eczema
50,Smooth muscle cells,T-cells,0.20289910119940877,14,Eczema_08,Eczema
51,Smooth muscle cells,Unknown,-0.04775538004686163,15,Eczema_08,Eczema
52,Suprabasal keratinocytes,T-cells,0.0,0,Eczema_08,Eczema
53,Suprabasal keratinocytes,Unknown,-1.7612601788052598,86,Eczema_08,Eczema
54,T-cells,Unknown,0.0,0,Eczema_08,Eczema
0,B-cells,Basal keratinocytes,0.0,0,TCL_11,T-Cell Lymphoma
1,B-cells,Endothelial cells,-1.411291764387424,32,TCL_11,T-Cell Lymphoma
2,B-cells,Fibroblasts,0.7229376319682662,23,TCL_11,T-Cell Lymphoma
3,B-cells,Langerhans cells,0.1809953960306781,23,TCL_11,T-Cell Lymphoma
4,B-cells,Macrophages,0.10948150325987158,20,TCL_11,T-Cell Lymphoma
5,B-cells,Melanocytes,1.5477178575527062,51,TCL_11,T-Cell Lymphoma
6,B-cells,Smooth muscle cells,0.4474264733947093,74,TCL_11,T-Cell Lymphoma
7,B-cells,Suprabasal keratinocytes,-0.24844584957119553,25,TCL_11,T-Cell Lymphoma
8,B-cells,T-cells,-0.9036460562912928,57,TCL_11,T-Cell Lymphoma
9,B-cells,Unknown,1.3622723126520844,95,TCL_11,T-Cell Lymphoma
10,Basal keratinocytes,Endothelial cells,0.0,0,TCL_11,T-Cell Lymphoma
11,Basal keratinocytes,Fibroblasts,-3.0167080293098554,4,TCL_11,T-Cell Lymphoma
12,Basal keratinocytes,Langerhans cells,-2.9752101433898615,5,TCL_11,T-Cell Lymphoma
13,Basal keratinocytes,Macrophages,2.4532074007591533,24,TCL_11,T-Cell Lymphoma
14,Basal keratinocytes,Melanocytes,-0.3748086336971161,30,TCL_11,T-Cell Lymphoma
15,Basal keratinocytes,Smooth muscle cells,-1.3956638753417072,44,TCL_11,T-Cell Lymphoma
16,Basal keratinocytes,Suprabasal keratinocytes,-1.251627201929624,15,TCL_11,T-Cell Lymphoma
17,Basal keratinocytes,T-cells,2.768040422455554,66,TCL_11,T-Cell Lymphoma
18,Basal keratinocytes,Unknown,-1.5748492559337168,52,TCL_11,T-Cell Lymphoma
19,Endothelial cells,Fibroblasts,0.0,0,TCL_11,T-Cell Lymphoma
20,Endothelial cells,Langerhans cells,2.687620757712514,16,TCL_11,T-Cell Lymphoma
21,Endothelial cells,Macrophages,-1.303419958007331,4,TCL_11,T-Cell Lymphoma
22,Endothelial cells,Melanocytes,-0.42418281378146244,14,TCL_11,T-Cell Lymphoma
23,Endothelial cells,Smooth muscle cells,0.7615983816087795,30,TCL_11,T-Cell Lymphoma
24,Endothelial cells,Suprabasal keratinocytes,1.3816405132024867,14,TCL_11,T-Cell Lymphoma
25,Endothelial cells,T-cells,-1.9347452936812854,15,TCL_11,T-Cell Lymphoma
26,Endothelial cells,Unknown,0.9263558811072257,36,TCL_11,T-Cell Lymphoma
27,Fibroblasts,Langerhans cells,0.0,0,TCL_11,T-Cell Lymphoma
28,Fibroblasts,Macrophages,-1.237855922468871,5,TCL_11,T-Cell Lymphoma
29,Fibroblasts,Melanocytes,1.972538232125219,26,TCL_11,T-Cell Lymphoma
30,Fibroblasts,Smooth muscle cells,-0.20610517873389922,29,TCL_11,T-Cell Lymphoma
31,Fibroblasts,Suprabasal keratinocytes,1.577082481108647,16,TCL_11,T-Cell Lymphoma
32,Fibroblasts,T-cells,-0.7801119273490625,23,TCL_11,T-Cell Lymphoma
33,Fibroblasts,Unknown,1.3493595730656465,43,TCL_11,T-Cell Lymphoma
34,Langerhans cells,Macrophages,0.0,0,TCL_11,T-Cell Lymphoma
35,Langerhans cells,Melanocytes,-0.6755500903177354,13,TCL_11,T-Cell Lymphoma
36,Langerhans cells,Smooth muscle cells,-0.30967902392734437,25,TCL_11,T-Cell Lymphoma
37,Langerhans cells,Suprabasal keratinocytes,-0.9855301332273796,7,TCL_11,T-Cell Lymphoma
38,Langerhans cells,T-cells,1.803010819475306,32,TCL_11,T-Cell Lymphoma
39,Langerhans cells,Unknown,-0.24975728703667455,30,TCL_11,T-Cell Lymphoma
40,Macrophages,Melanocytes,0.0,0,TCL_11,T-Cell Lymphoma
41,Macrophages,Smooth muscle cells,-0.7326896379637722,51,TCL_11,T-Cell Lymphoma
42,Macrophages,Suprabasal keratinocytes,0.7127363737617767,24,TCL_11,T-Cell Lymphoma
43,Macrophages,T-cells,-0.24335064244661972,49,TCL_11,T-Cell Lymphoma
44,Macrophages,Unknown,-0.6166404111338698,63,TCL_11,T-Cell Lymphoma
45,Melanocytes,Smooth muscle cells,0.0,0,TCL_11,T-Cell Lymphoma
46,Melanocytes,Suprabasal keratinocytes,2.075648682636229,46,TCL_11,T-Cell Lymphoma
47,Melanocytes,T-cells,-0.577524064939585,80,TCL_11,T-Cell Lymphoma
48,Melanocytes,Unknown,-2.4237659686342385,90,TCL_11,T-Cell Lymphoma
49,Smooth muscle cells,Suprabasal keratinocytes,0.0,0,TCL_11,T-Cell Lymphoma
50,Smooth muscle cells,T-cells,-0.733621163191469,28,TCL_11,T-Cell Lymphoma
51,Smooth muscle cells,Unknown,-1.6988851077720268,32,TCL_11,T-Cell Lymphoma
52,Suprabasal keratinocytes,T-cells,0.0,0,TCL_11,T-Cell Lymphoma
53,Suprabasal keratinocytes,Unknown,-2.214963839448505,83,TCL_11,T-Cell Lymphoma
54,T-cells,Unknown,0.0,0,TCL_11,T-Cell Lymphoma
0,B-cells,Basal keratinocytes,0.0,0,TCL_07,T-Cell Lymphoma
1,B-cells,Endothelial cells,-4.186454790649269,71,TCL_07,T-Cell Lymphoma
2,B-cells,Fibroblasts,-1.5410755467949468,7,TCL_07,T-Cell Lymphoma
3,B-cells,Langerhans cells,2.201072569402998,38,TCL_07,T-Cell Lymphoma
4,B-cells,Macrophages,1.2937363759833644,55,TCL_07,T-Cell Lymphoma
5,B-cells,Melanocytes,0.651534907794092,40,TCL_07,T-Cell Lymphoma
6,B-cells,Smooth muscle cells,-0.9868629053026176,49,TCL_07,T-Cell Lymphoma
7,B-cells,Suprabasal keratinocytes,-0.2409676754682114,35,TCL_07,T-Cell Lymphoma
8,B-cells,T-cells,-1.4820823954548703,219,TCL_07,T-Cell Lymphoma
9,B-cells,Unknown,0.9221398148462886,138,TCL_07,T-Cell Lymphoma
10,Basal keratinocytes,Endothelial cells,0.0,0,TCL_07,T-Cell Lymphoma
11,Basal keratinocytes,Fibroblasts,-1.1432515647716703,38,TCL_07,T-Cell Lymphoma
12,Basal keratinocytes,Langerhans cells,-2.5783052996583162,73,TCL_07,T-Cell Lymphoma
13,Basal keratinocytes,Macrophages,-2.065342171149669,142,TCL_07,T-Cell Lymphoma
14,Basal keratinocytes,Melanocytes,-2.2092294537639616,107,TCL_07,T-Cell Lymphoma
15,Basal keratinocytes,Smooth muscle cells,-0.3398440565890392,197,TCL_07,T-Cell Lymphoma
16,Basal keratinocytes,Suprabasal keratinocytes,-0.34782072996947994,127,TCL_07,T-Cell Lymphoma
17,Basal keratinocytes,T-cells,4.7846022142123745,973,TCL_07,T-Cell Lymphoma
18,Basal keratinocytes,Unknown,-5.1842397908711755,365,TCL_07,T-Cell Lymphoma
19,Endothelial cells,Fibroblasts,0.0,0,TCL_07,T-Cell Lymphoma
20,Endothelial cells,Langerhans cells,-0.8188719491693579,8,TCL_07,T-Cell Lymphoma
21,Endothelial cells,Macrophages,-0.32313489830375997,17,TCL_07,T-Cell Lymphoma
22,Endothelial cells,Melanocytes,1.288366754280379,19,TCL_07,T-Cell Lymphoma
23,Endothelial cells,Smooth muscle cells,-0.00925215200323641,22,TCL_07,T-Cell Lymphoma
24,Endothelial cells,Suprabasal keratinocytes,1.5763448940501807,20,TCL_07,T-Cell Lymphoma
25,Endothelial cells,T-cells,-1.6115276451972482,80,TCL_07,T-Cell Lymphoma
26,Endothelial cells,Unknown,1.2186703288334464,58,TCL_07,T-Cell Lymphoma
27,Fibroblasts,Langerhans cells,0.0,0,TCL_07,T-Cell Lymphoma
28,Fibroblasts,Macrophages,1.7255631228773103,50,TCL_07,T-Cell Lymphoma
29,Fibroblasts,Melanocytes,0.009511566677685188,31,TCL_07,T-Cell Lymphoma
30,Fibroblasts,Smooth muscle cells,1.3036126841827678,56,TCL_07,T-Cell Lymphoma
31,Fibroblasts,Suprabasal keratinocytes,0.07651205244677152,31,TCL_07,T-Cell Lymphoma
32,Fibroblasts,T-cells,-1.0538489498002255,190,TCL_07,T-Cell Lymphoma
33,Fibroblasts,Unknown,1.8631892706075663,127,TCL_07,T-Cell Lymphoma
34,Langerhans cells,Macrophages,0.0,0,TCL_07,T-Cell Lymphoma
35,Langerhans cells,Melanocytes,-0.31040590161202036,51,TCL_07,T-Cell Lymphoma
36,Langerhans cells,Smooth muscle cells,1.2976622326357332,93,TCL_07,T-Cell Lymphoma
37,Langerhans cells,Suprabasal keratinocytes,1.9281139123588207,66,TCL_07,T-Cell Lymphoma
38,Langerhans cells,T-cells,-1.0850715117303134,331,TCL_07,T-Cell Lymphoma
39,Langerhans cells,Unknown,0.6849873145100931,198,TCL_07,T-Cell Lymphoma
40,Macrophages,Melanocytes,0.0,0,TCL_07,T-Cell Lymphoma
41,Macrophages,Smooth muscle cells,-0.39419825109068296,61,TCL_07,T-Cell Lymphoma
42,Macrophages,Suprabasal keratinocytes,-0.2983780095932682,40,TCL_07,T-Cell Lymphoma
43,Macrophages,T-cells,-2.0803452943873295,244,TCL_07,T-Cell Lymphoma
44,Macrophages,Unknown,2.1557268496737283,173,TCL_07,T-Cell Lymphoma
45,Melanocytes,Smooth muscle cells,0.0,0,TCL_07,T-Cell Lymphoma
46,Melanocytes,Suprabasal keratinocytes,2.10141597628111,80,TCL_07,T-Cell Lymphoma
47,Melanocytes,T-cells,-2.033835001622773,386,TCL_07,T-Cell Lymphoma
48,Melanocytes,Unknown,-0.4595053395661041,223,TCL_07,T-Cell Lymphoma
49,Smooth muscle cells,Suprabasal keratinocytes,0.0,0,TCL_07,T-Cell Lymphoma
50,Smooth muscle cells,T-cells,-0.20287696909198685,271,TCL_07,T-Cell Lymphoma
51,Smooth muscle cells,Unknown,-2.102539196166529,126,TCL_07,T-Cell Lymphoma
52,Suprabasal keratinocytes,T-cells,0.0,0,TCL_07,T-Cell Lymphoma
53,Suprabasal keratinocytes,Unknown,-5.964723217008848,815,TCL_07,T-Cell Lymphoma
54,T-cells,Unknown,0.0,0,TCL_07,T-Cell Lymphoma
0,B-cells,Basal keratinocytes,0.0,0,Eczema_02,Eczema
1,B-cells,Endothelial cells,-7.07839643258567,342,Eczema_02,Eczema
2,B-cells,Fibroblasts,-0.7205696497818865,13,Eczema_02,Eczema
3,B-cells,Langerhans cells,0.48243134380918495,52,Eczema_02,Eczema
4,B-cells,Macrophages,2.065535901003999,59,Eczema_02,Eczema
5,B-cells,Melanocytes,-1.3945769749456052,30,Eczema_02,Eczema
6,B-cells,Smooth muscle cells,3.0498368268705667,109,Eczema_02,Eczema
7,B-cells,Suprabasal keratinocytes,2.354779159721075,35,Eczema_02,Eczema
8,B-cells,T-cells,-0.8351117380815591,160,Eczema_02,Eczema
9,B-cells,Unknown,1.5977279547647938,167,Eczema_02,Eczema
10,Basal keratinocytes,Endothelial cells,0.0,0,Eczema_02,Eczema
11,Basal keratinocytes,Fibroblasts,-3.1124268556266603,76,Eczema_02,Eczema
12,Basal keratinocytes,Langerhans cells,-3.794854730841403,258,Eczema_02,Eczema
13,Basal keratinocytes,Macrophages,-1.674597802985778,271,Eczema_02,Eczema
14,Basal keratinocytes,Melanocytes,-2.750200649195454,209,Eczema_02,Eczema
15,Basal keratinocytes,Smooth muscle cells,-4.36247768513606,452,Eczema_02,Eczema
16,Basal keratinocytes,Suprabasal keratinocytes,-1.9825530710213668,135,Eczema_02,Eczema
17,Basal keratinocytes,T-cells,-0.30660249066128914,1093,Eczema_02,Eczema
18,Basal keratinocytes,Unknown,-9.258538228236185,733,Eczema_02,Eczema
19,Endothelial cells,Fibroblasts,0.0,0,Eczema_02,Eczema
20,Endothelial cells,Langerhans cells,1.321094248263878,15,Eczema_02,Eczema
21,Endothelial cells,Macrophages,2.6401836705390673,18,Eczema_02,Eczema
22,Endothelial cells,Melanocytes,-0.49516752245384665,7,Eczema_02,Eczema
23,Endothelial cells,Smooth muscle cells,0.4723218439628936,20,Eczema_02,Eczema
24,Endothelial cells,Suprabasal keratinocytes,-0.08102191939419513,5,Eczema_02,Eczema
25,Endothelial cells,T-cells,-0.007324564830951285,37,Eczema_02,Eczema
26,Endothelial cells,Unknown,1.059653219435023,38,Eczema_02,Eczema
27,Fibroblasts,Langerhans cells,0.0,0,Eczema_02,Eczema
28,Fibroblasts,Macrophages,0.4340005759800407,33,Eczema_02,Eczema
29,Fibroblasts,Melanocytes,1.3189630029058474,32,Eczema_02,Eczema
30,Fibroblasts,Smooth muscle cells,-1.3068823128895353,46,Eczema_02,Eczema
31,Fibroblasts,Suprabasal keratinocytes,0.49835168087566123,18,Eczema_02,Eczema
32,Fibroblasts,T-cells,-0.0013242792175108477,115,Eczema_02,Eczema
33,Fibroblasts,Unknown,1.2287071513755226,112,Eczema_02,Eczema
34,Langerhans cells,Macrophages,0.0,0,Eczema_02,Eczema
35,Langerhans cells,Melanocytes,-0.21537978768105925,23,Eczema_02,Eczema
36,Langerhans cells,Smooth muscle cells,-0.06790675197924782,51,Eczema_02,Eczema
37,Langerhans cells,Suprabasal keratinocytes,-1.6586150164941507,9,Eczema_02,Eczema
38,Langerhans cells,T-cells,1.1619230693932814,118,Eczema_02,Eczema
39,Langerhans cells,Unknown,0.4707759109604661,98,Eczema_02,Eczema
40,Macrophages,Melanocytes,0.0,0,Eczema_02,Eczema
41,Macrophages,Smooth muscle cells,-0.9947939381127459,37,Eczema_02,Eczema
42,Macrophages,Suprabasal keratinocytes,1.9185777093379766,19,Eczema_02,Eczema
43,Macrophages,T-cells,0.011777252768257966,90,Eczema_02,Eczema
44,Macrophages,Unknown,2.6508464539181134,101,Eczema_02,Eczema
45,Melanocytes,Smooth muscle cells,0.0,0,Eczema_02,Eczema
46,Melanocytes,Suprabasal keratinocytes,0.28112440868634947,29,Eczema_02,Eczema
47,Melanocytes,T-cells,-0.19765382488919175,192,Eczema_02,Eczema
48,Melanocytes,Unknown,3.4019055149033472,210,Eczema_02,Eczema
49,Smooth muscle cells,Suprabasal keratinocytes,0.0,0,Eczema_02,Eczema
50,Smooth muscle cells,T-cells,-0.7819728862624685,51,Eczema_02,Eczema
51,Smooth muscle cells,Unknown,1.1652586565682228,57,Eczema_02,Eczema
52,Suprabasal keratinocytes,T-cells,0.0,0,Eczema_02,Eczema
53,Suprabasal keratinocytes,Unknown,-2.540755811664135,307,Eczema_02,Eczema
54,T-cells,Unknown,0.0,0,Eczema_02,Eczema
0,B-cells,Basal keratinocytes,0.0,0,PSO_09,Psoriasis
1,B-cells,Endothelial cells,-2.8925407052220287,57,PSO_09,Psoriasis
2,B-cells,Fibroblasts,1.535393144378299,10,PSO_09,Psoriasis
3,B-cells,Langerhans cells,0.5549637115888254,5,PSO_09,Psoriasis
4,B-cells,Macrophages,-0.563133955790922,30,PSO_09,Psoriasis
5,B-cells,Melanocytes,1.1663220055978896,8,PSO_09,Psoriasis
6,B-cells,Smooth muscle cells,0.6437702635849736,19,PSO_09,Psoriasis
7,B-cells,Suprabasal keratinocytes,0.2663339570340919,7,PSO_09,Psoriasis
8,B-cells,T-cells,0.3818871253911173,60,PSO_09,Psoriasis
9,B-cells,Unknown,1.8498585400082443,43,PSO_09,Psoriasis
10,Basal keratinocytes,Endothelial cells,0.0,0,PSO_09,Psoriasis
11,Basal keratinocytes,Fibroblasts,-1.0801406246727925,49,PSO_09,Psoriasis
12,Basal keratinocytes,Langerhans cells,-2.1548582605254403,25,PSO_09,Psoriasis
13,Basal keratinocytes,Macrophages,-4.361660851941099,239,PSO_09,Psoriasis
14,Basal keratinocytes,Melanocytes,-2.9169686336422664,32,PSO_09,Psoriasis
15,Basal keratinocytes,Smooth muscle cells,-3.2546329334131516,116,PSO_09,Psoriasis
16,Basal keratinocytes,Suprabasal keratinocytes,-1.189040504339133,50,PSO_09,Psoriasis
17,Basal keratinocytes,T-cells,0.08318894251866384,533,PSO_09,Psoriasis
18,Basal keratinocytes,Unknown,-2.3363084774253697,267,PSO_09,Psoriasis
19,Endothelial cells,Fibroblasts,0.0,0,PSO_09,Psoriasis
20,Endothelial cells,Langerhans cells,0.7268449560034437,4,PSO_09,Psoriasis
21,Endothelial cells,Macrophages,0.9859829725641892,28,PSO_09,Psoriasis
22,Endothelial cells,Melanocytes,1.1859103434810436,6,PSO_09,Psoriasis
23,Endothelial cells,Smooth muscle cells,0.0882884507922141,12,PSO_09,Psoriasis
